NPC:1 {
<id:526, Amount:1, Rarity:ALWAYS>
<id:199, Amount:1, Rarity:UNCOMMON>
<id:201, Amount:1, Rarity:UNCOMMON>
<id:203, Amount:1, Rarity:UNCOMMON>
<id:205, Amount:1, Rarity:UNCOMMON>
<id:1440, Amount:1, Rarity:UNCOMMON>
<id:1987, Amount:1, Rarity:UNCOMMON>
<id:1442, Amount:1, Rarity:UNCOMMON>
<id:1351, Amount:1, Rarity:RARE>
<id:825, Amount:5, Rarity:RARE>
<id:1321, Amount:1, Rarity:RARE>
<id:1153, Amount:1, Rarity:RARE>
<id:1007, Amount:1, Rarity:RARE>
<id:1129, Amount:1, Rarity:RARE>
<id:565, Amount:1, Rarity:RARE>
<id:562, Amount:1, Rarity:RARE>
<id:207, Amount:1, Rarity:RARE>
<id:209, Amount:1, Rarity:RARE>
<id:211, Amount:1, Rarity:RARE>
<id:213, Amount:1, Rarity:RARE>
<id:215, Amount:1, Rarity:RARE>
<id:2485, Amount:1, Rarity:RARE>
<id:217, Amount:1, Rarity:RARE>
<id:946, Amount:1, Rarity:RARE>
<id:1448, Amount:1, Rarity:RARE>
<id:561, Amount:1, Rarity:VERY_RARE>
<id:438, Amount:1, Rarity:VERY_RARE>
}

NPC:445 {
<id:526, Amount:1, Rarity:ALWAYS>
<id:882, Amount:4, Rarity:COMMON>
<id:877, Amount:8, Rarity:COMMON>
<id:526, Amount:1, Rarity:COMMON>
<id:1203, Amount:1, Rarity:COMMON>
<id:19830, Amount:1, Rarity:COMMON>
<id:1237, Amount:1, Rarity:COMMON>
<id:1173, Amount:1, Rarity:COMMON>
<id:1917, Amount:1, Rarity:COMMON>
<id:2307, Amount:1, Rarity:COMMON>
<id:1965, Amount:1, Rarity:COMMON>
<id:556, Amount:2, Rarity:COMMON>
<id:559, Amount:2-7, Rarity:COMMON>
<id:557, Amount:4, Rarity:COMMON>
<id:555, Amount:6, Rarity:COMMON>
<id:1438, Amount:1, Rarity:COMMON>
<id:526, Amount:1, Rarity:COMMON>
<id:995, Amount:1, Rarity:COMMON>
<id:288, Amount:1, Rarity:COMMON>
<id:1155, Amount:1, Rarity:UNCOMMON>
<id:1277, Amount:1, Rarity:UNCOMMON>
<id:1291, Amount:1, Rarity:UNCOMMON>
<id:884, Amount:3, Rarity:UNCOMMON>
<id:1103, Amount:1, Rarity:UNCOMMON>
<id:1381, Amount:1, Rarity:UNCOMMON>
<id:1189, Amount:1, Rarity:UNCOMMON>
<id:1009, Amount:1, Rarity:UNCOMMON>
<id:2138, Amount:1, Rarity:UNCOMMON>
<id:558, Amount:2-6, Rarity:UNCOMMON>
<id:199, Amount:1, Rarity:UNCOMMON>
<id:201, Amount:1, Rarity:UNCOMMON>
<id:203, Amount:1, Rarity:UNCOMMON>
<id:205, Amount:1, Rarity:UNCOMMON>
<id:1440, Amount:1, Rarity:UNCOMMON>
<id:1987, Amount:1, Rarity:UNCOMMON>
<id:1442, Amount:1, Rarity:UNCOMMON>
<id:1351, Amount:1, Rarity:RARE>
<id:825, Amount:5, Rarity:RARE>
<id:1321, Amount:1, Rarity:RARE>
<id:1153, Amount:1, Rarity:RARE>
<id:1007, Amount:1, Rarity:RARE>
<id:1129, Amount:1, Rarity:RARE>
<id:565, Amount:1, Rarity:RARE>
<id:562, Amount:1, Rarity:RARE>
<id:207, Amount:1, Rarity:RARE>
<id:209, Amount:1, Rarity:RARE>
<id:211, Amount:1, Rarity:RARE>
<id:213, Amount:1, Rarity:RARE>
<id:215, Amount:1, Rarity:RARE>
<id:2485, Amount:1, Rarity:RARE>
<id:217, Amount:1, Rarity:RARE>
<id:946, Amount:1, Rarity:RARE>
<id:1448, Amount:1, Rarity:RARE>
<id:561, Amount:1, Rarity:VERY_RARE>
<id:438, Amount:1, Rarity:VERY_RARE>
}

NPC:446 {
<id:526, Amount:1, Rarity:ALWAYS>
<id:2134, Amount:1, Rarity:ALWAYS>
}

NPC:475 {
<id:526, Amount:1, Rarity:ALWAYS>
<id:884, Amount:2, Rarity:RARE>
}

NPC:609 {
<id:526, Amount:1, Rarity:ALWAYS>
<id:557, Amount:1, Rarity:COMMON>
<id:554, Amount:1, Rarity:COMMON>
<id:882, Amount:1, Rarity:COMMON>
<id:1446, Amount:1, Rarity:COMMON>
<id:5324, Amount:1, Rarity:COMMON>
<id:995, Amount:1, Rarity:COMMON>
<id:1203, Amount:1, Rarity:COMMON>
<id:5318, Amount:1, Rarity:COMMON>
<id:556, Amount:1, Rarity:UNCOMMON>
<id:562, Amount:1, Rarity:UNCOMMON>
<id:561, Amount:1, Rarity:UNCOMMON>
<id:886, Amount:1, Rarity:UNCOMMON>
<id:526, Amount:1, Rarity:UNCOMMON>
<id:440, Amount:1, Rarity:UNCOMMON>
<id:565, Amount:1, Rarity:RARE>
}

NPC:667 {
<id:592, Amount:1, Rarity:ALWAYS>
}

NPC:677 {
<id:592, Amount:1, Rarity:ALWAYS>
<id:1365, Amount:1, Rarity:COMMON>
<id:1361, Amount:1, Rarity:COMMON>
<id:1283, Amount:1, Rarity:COMMON>
<id:1313, Amount:1, Rarity:COMMON>
<id:1165, Amount:1, Rarity:COMMON>
<id:1197, Amount:1, Rarity:COMMON>
<id:199, Amount:1, Rarity:COMMON>
<id:201, Amount:1, Rarity:COMMON>
<id:203, Amount:1, Rarity:COMMON>
<id:205, Amount:1, Rarity:COMMON>
<id:556, Amount:50, Rarity:COMMON>
<id:554, Amount:37, Rarity:COMMON>
<id:562, Amount:10, Rarity:COMMON>
<id:563, Amount:3-45, Rarity:COMMON>
<id:2361, Amount:1, Rarity:COMMON>
<id:995, Amount:30-200, Rarity:COMMON>
<id:379, Amount:1, Rarity:COMMON>
<id:207, Amount:1, Rarity:UNCOMMON>
<id:209, Amount:1, Rarity:UNCOMMON>
<id:211, Amount:1, Rarity:UNCOMMON>
<id:213, Amount:1, Rarity:UNCOMMON>
<id:215, Amount:1, Rarity:UNCOMMON>
<id:565, Amount:7, Rarity:UNCOMMON>
<id:1734, Amount:10, Rarity:UNCOMMON>
<id:137, Amount:1, Rarity:UNCOMMON>
<id:133, Amount:1, Rarity:UNCOMMON>
<id:1373, Amount:1, Rarity:RARE>
<id:526, Amount:1, Rarity:RARE>
<id:1163, Amount:1, Rarity:RARE>
<id:1113, Amount:1, Rarity:RARE>
<id:1185, Amount:1, Rarity:RARE>
<id:2485, Amount:1, Rarity:RARE>
<id:217, Amount:1, Rarity:RARE>
<id:560, Amount:50, Rarity:RARE>
<id:561, Amount:60, Rarity:RARE>
<id:454, Amount:20, Rarity:RARE>
<id:886, Amount:150, Rarity:RARE>
<id:892, Amount:12, Rarity:RARE>
<id:9143, Amount:200, Rarity:RARE>
<id:1319, Amount:1, Rarity:VERY_RARE>
}

NPC:678 {
<id:526, Amount:1, Rarity:ALWAYS>
<id:5318, Amount:4, Rarity:COMMON>
<id:5319, Amount:4, Rarity:COMMON>
<id:556, Amount:6, Rarity:COMMON>
<id:557, Amount:3-6, Rarity:COMMON>
<id:554, Amount:2, Rarity:COMMON>
<id:1446, Amount:1, Rarity:COMMON>
<id:1203, Amount:1, Rarity:COMMON>
<id:884, Amount:1-2, Rarity:COMMON>
<id:9140, Amount:2, Rarity:COMMON>
<id:995, Amount:1-4, Rarity:COMMON>
<id:1987, Amount:3, Rarity:COMMON>
<id:5324, Amount:4, Rarity:UNCOMMON>
<id:5322, Amount:3-4, Rarity:UNCOMMON>
<id:1458, Amount:1, Rarity:UNCOMMON>
<id:882, Amount:1-5, Rarity:UNCOMMON>
<id:886, Amount:1-11, Rarity:UNCOMMON>
<id:2347, Amount:1, Rarity:UNCOMMON>
<id:5320, Amount:3, Rarity:RARE>
<id:5323, Amount:1-3, Rarity:RARE>
<id:5321, Amount:2-3, Rarity:RARE>
<id:565, Amount:1-2, Rarity:RARE>
<id:561, Amount:1, Rarity:RARE>
<id:562, Amount:1, Rarity:RARE>
<id:1339, Amount:1, Rarity:RARE>
<id:440, Amount:1, Rarity:RARE>
<id:1115, Amount:1, Rarity:RARE>
<id:2353, Amount:1, Rarity:RARE>
<id:2434, Amount:1, Rarity:RARE>
<id:173, Amount:1, Rarity:RARE>
<id:199, Amount:1, Rarity:VERY_RARE>
<id:526, Amount:1-4, Rarity:VERY_RARE>
}

NPC:708 {
<id:20264, Amount:1, Rarity:ALWAYS>
<id:877, Amount:1, Rarity:COMMON>
<id:1759, Amount:1, Rarity:COMMON>
<id:2347, Amount:1, Rarity:COMMON>
<id:579, Amount:1, Rarity:UNCOMMON>
<id:526, Amount:1, Rarity:UNCOMMON>
<id:1944, Amount:1, Rarity:UNCOMMON>
<id:2138, Amount:1, Rarity:UNCOMMON>
<id:2309, Amount:1, Rarity:UNCOMMON>
<id:2307, Amount:1, Rarity:UNCOMMON>
<id:1965, Amount:1, Rarity:UNCOMMON>
<id:1474, Amount:1, Rarity:UNCOMMON>
<id:1470, Amount:1, Rarity:UNCOMMON>
<id:1476, Amount:1, Rarity:UNCOMMON>
<id:1472, Amount:1, Rarity:UNCOMMON>
<id:1448, Amount:1, Rarity:UNCOMMON>
<id:592, Amount:1, Rarity:UNCOMMON>
<id:526, Amount:1, Rarity:UNCOMMON>
<id:753, Amount:1, Rarity:UNCOMMON>
<id:29, Amount:1, Rarity:UNCOMMON>
<id:1735, Amount:1, Rarity:UNCOMMON>
<id:1925, Amount:1, Rarity:UNCOMMON>
<id:2142, Amount:1, Rarity:RARE>
<id:1933, Amount:1, Rarity:RARE>
<id:1929, Amount:1, Rarity:RARE>
<id:1935, Amount:1, Rarity:RARE>
<id:1937, Amount:1, Rarity:RARE>
<id:1993, Amount:1, Rarity:RARE>
<id:195, Amount:1, Rarity:RARE>
<id:1931, Amount:1, Rarity:RARE>
<id:1438, Amount:1, Rarity:VERY_RARE>
<id:2349, Amount:1, Rarity:VERY_RARE>
<id:1927, Amount:1, Rarity:VERY_RARE>
<id:2357, Amount:1, Rarity:VERY_RARE>
<id:9442, Amount:1, Rarity:VERY_RARE>
<id:579, Amount:1, Rarity:VERY_RARE>
}

NPC:709 {
<id:20264, Amount:1, Rarity:ALWAYS>
<id:877, Amount:1, Rarity:COMMON>
<id:1759, Amount:1, Rarity:COMMON>
<id:2347, Amount:1, Rarity:COMMON>
<id:579, Amount:1, Rarity:UNCOMMON>
<id:526, Amount:1, Rarity:UNCOMMON>
<id:1944, Amount:1, Rarity:UNCOMMON>
<id:2138, Amount:1, Rarity:UNCOMMON>
<id:2309, Amount:1, Rarity:UNCOMMON>
<id:2307, Amount:1, Rarity:UNCOMMON>
<id:1965, Amount:1, Rarity:UNCOMMON>
<id:1474, Amount:1, Rarity:UNCOMMON>
<id:1470, Amount:1, Rarity:UNCOMMON>
<id:1476, Amount:1, Rarity:UNCOMMON>
<id:1472, Amount:1, Rarity:UNCOMMON>
<id:1448, Amount:1, Rarity:UNCOMMON>
<id:592, Amount:1, Rarity:UNCOMMON>
<id:526, Amount:1, Rarity:UNCOMMON>
<id:753, Amount:1, Rarity:UNCOMMON>
<id:29, Amount:1, Rarity:UNCOMMON>
<id:1735, Amount:1, Rarity:UNCOMMON>
<id:1925, Amount:1, Rarity:UNCOMMON>
<id:2142, Amount:1, Rarity:RARE>
<id:1933, Amount:1, Rarity:RARE>
<id:1929, Amount:1, Rarity:RARE>
<id:1935, Amount:1, Rarity:RARE>
<id:1937, Amount:1, Rarity:RARE>
<id:1993, Amount:1, Rarity:RARE>
<id:195, Amount:1, Rarity:RARE>
<id:1931, Amount:1, Rarity:RARE>
<id:1438, Amount:1, Rarity:VERY_RARE>
<id:2349, Amount:1, Rarity:VERY_RARE>
<id:1927, Amount:1, Rarity:VERY_RARE>
<id:2357, Amount:1, Rarity:VERY_RARE>
<id:9442, Amount:1, Rarity:VERY_RARE>
<id:579, Amount:1, Rarity:VERY_RARE>
}

NPC:749 {
<id:1191, Amount:1, Rarity:COMMON>
<id:1081, Amount:1, Rarity:COMMON>
<id:11371, Amount:1, Rarity:COMMON>
<id:857, Amount:1, Rarity:COMMON>
<id:886, Amount:20, Rarity:COMMON>
<id:9145, Amount:5, Rarity:COMMON>
<id:2357, Amount:1, Rarity:COMMON>
<id:2356, Amount:3, Rarity:COMMON>
<id:2354, Amount:3, Rarity:COMMON>
<id:11443, Amount:1, Rarity:COMMON>
<id:11465, Amount:1, Rarity:COMMON>
<id:995, Amount:106, Rarity:COMMON>
<id:1515, Amount:1, Rarity:COMMON>
<id:1371, Amount:1, Rarity:UNCOMMON>
<id:1430, Amount:1, Rarity:UNCOMMON>
<id:1391, Amount:1, Rarity:UNCOMMON>
<id:1428, Amount:1, Rarity:UNCOMMON>
<id:1181, Amount:1, Rarity:UNCOMMON>
<id:1157, Amount:1, Rarity:UNCOMMON>
<id:1193, Amount:1, Rarity:UNCOMMON>
<id:1295, Amount:1, Rarity:UNCOMMON>
<id:1424, Amount:1, Rarity:UNCOMMON>
<id:1325, Amount:1, Rarity:UNCOMMON>
<id:890, Amount:5, Rarity:UNCOMMON>
<id:816, Amount:20, Rarity:UNCOMMON>
<id:565, Amount:3-10, Rarity:UNCOMMON>
<id:560, Amount:5, Rarity:UNCOMMON>
<id:9418, Amount:2, Rarity:UNCOMMON>
<id:808, Amount:10, Rarity:UNCOMMON>
<id:865, Amount:10, Rarity:UNCOMMON>
<id:444, Amount:1, Rarity:UNCOMMON>
<id:211, Amount:1, Rarity:UNCOMMON>
<id:217, Amount:1, Rarity:UNCOMMON>
<id:205, Amount:1, Rarity:UNCOMMON>
<id:209, Amount:1, Rarity:UNCOMMON>
<id:1623, Amount:1, Rarity:UNCOMMON>
<id:1619, Amount:1, Rarity:UNCOMMON>
<id:1637, Amount:1, Rarity:UNCOMMON>
<id:526, Amount:1, Rarity:RARE>
<id:1333, Amount:1, Rarity:RARE>
<id:9144, Amount:10, Rarity:RARE>
<id:2361, Amount:1, Rarity:RARE>
}

NPC:750 {
<id:1191, Amount:1, Rarity:COMMON>
<id:1081, Amount:1, Rarity:COMMON>
<id:11371, Amount:1, Rarity:COMMON>
<id:9145, Amount:5, Rarity:COMMON>
<id:886, Amount:20, Rarity:COMMON>
<id:2357, Amount:1, Rarity:COMMON>
<id:2356, Amount:3, Rarity:COMMON>
<id:2354, Amount:3, Rarity:COMMON>
<id:11443, Amount:1, Rarity:COMMON>
<id:11465, Amount:1, Rarity:COMMON>
<id:995, Amount:106-323, Rarity:COMMON>
<id:1515, Amount:1, Rarity:COMMON>
<id:1371, Amount:1, Rarity:UNCOMMON>
<id:1430, Amount:1, Rarity:UNCOMMON>
<id:1391, Amount:1, Rarity:UNCOMMON>
<id:1428, Amount:1, Rarity:UNCOMMON>
<id:1181, Amount:1, Rarity:UNCOMMON>
<id:1193, Amount:1, Rarity:UNCOMMON>
<id:1157, Amount:1, Rarity:UNCOMMON>
<id:1295, Amount:1, Rarity:UNCOMMON>
<id:1424, Amount:1, Rarity:UNCOMMON>
<id:1325, Amount:1, Rarity:UNCOMMON>
<id:857, Amount:1, Rarity:UNCOMMON>
<id:890, Amount:5, Rarity:UNCOMMON>
<id:816, Amount:20, Rarity:UNCOMMON>
<id:560, Amount:5, Rarity:UNCOMMON>
<id:565, Amount:3-10, Rarity:UNCOMMON>
<id:9418, Amount:2, Rarity:UNCOMMON>
<id:808, Amount:10, Rarity:UNCOMMON>
<id:865, Amount:10, Rarity:UNCOMMON>
<id:444, Amount:1, Rarity:UNCOMMON>
<id:203, Amount:1, Rarity:UNCOMMON>
<id:1637, Amount:1, Rarity:UNCOMMON>
<id:1333, Amount:1, Rarity:RARE>
<id:9144, Amount:10, Rarity:RARE>
}

NPC:751 {
<id:11465, Amount:1, Rarity:COMMON>
<id:1333, Amount:1, Rarity:UNCOMMON>
<id:11371, Amount:1, Rarity:UNCOMMON>
<id:1295, Amount:1, Rarity:UNCOMMON>
<id:1371, Amount:1, Rarity:UNCOMMON>
<id:865, Amount:10, Rarity:UNCOMMON>
<id:1424, Amount:1, Rarity:UNCOMMON>
<id:857, Amount:1, Rarity:UNCOMMON>
<id:808, Amount:10, Rarity:UNCOMMON>
<id:1391, Amount:1, Rarity:UNCOMMON>
<id:1430, Amount:1, Rarity:UNCOMMON>
<id:1428, Amount:1, Rarity:UNCOMMON>
<id:816, Amount:20, Rarity:UNCOMMON>
<id:1191, Amount:1, Rarity:UNCOMMON>
<id:1081, Amount:1, Rarity:UNCOMMON>
<id:1193, Amount:1, Rarity:UNCOMMON>
<id:1157, Amount:1, Rarity:UNCOMMON>
<id:1181, Amount:1, Rarity:UNCOMMON>
<id:890, Amount:5, Rarity:UNCOMMON>
<id:886, Amount:20, Rarity:UNCOMMON>
<id:9145, Amount:5, Rarity:UNCOMMON>
<id:9144, Amount:10, Rarity:UNCOMMON>
<id:560, Amount:5, Rarity:UNCOMMON>
<id:565, Amount:3-10, Rarity:UNCOMMON>
<id:1515, Amount:1, Rarity:UNCOMMON>
<id:2354, Amount:3, Rarity:UNCOMMON>
<id:11443, Amount:1, Rarity:RARE>
}

NPC:752 {
<id:1428, Amount:1, Rarity:COMMON>
<id:867, Amount:20, Rarity:COMMON>
<id:11467, Amount:1, Rarity:COMMON>
<id:11465, Amount:1, Rarity:COMMON>
<id:5295, Amount:1, Rarity:COMMON>
<id:1430, Amount:1, Rarity:UNCOMMON>
<id:816, Amount:20, Rarity:UNCOMMON>
<id:892, Amount:10, Rarity:UNCOMMON>
<id:9144, Amount:10, Rarity:UNCOMMON>
<id:560, Amount:6, Rarity:UNCOMMON>
<id:11471, Amount:1, Rarity:UNCOMMON>
<id:11469, Amount:1, Rarity:UNCOMMON>
<id:11487, Amount:1, Rarity:UNCOMMON>
<id:11485, Amount:1, Rarity:UNCOMMON>
<id:11499, Amount:1, Rarity:UNCOMMON>
<id:11497, Amount:1, Rarity:UNCOMMON>
<id:11507, Amount:1, Rarity:UNCOMMON>
<id:11505, Amount:1, Rarity:UNCOMMON>
<id:533, Amount:10, Rarity:UNCOMMON>
<id:385, Amount:3, Rarity:UNCOMMON>
<id:1515, Amount:1-3, Rarity:UNCOMMON>
<id:11373, Amount:1, Rarity:RARE>
<id:11375, Amount:1, Rarity:RARE>
<id:11475, Amount:1, Rarity:RARE>
<id:11473, Amount:1, Rarity:RARE>
<id:995, Amount:106, Rarity:RARE>
<id:383, Amount:10, Rarity:RARE>
<id:2360, Amount:2, Rarity:RARE>
<id:1371, Amount:1, Rarity:VERY_RARE>
<id:1373, Amount:1, Rarity:VERY_RARE>
<id:1432, Amount:1, Rarity:VERY_RARE>
<id:1325, Amount:1, Rarity:VERY_RARE>
<id:1333, Amount:1, Rarity:VERY_RARE>
<id:1295, Amount:1, Rarity:VERY_RARE>
<id:11367, Amount:1, Rarity:VERY_RARE>
<id:11369, Amount:1, Rarity:VERY_RARE>
<id:11371, Amount:1, Rarity:VERY_RARE>
<id:1391, Amount:1, Rarity:VERY_RARE>
<id:1181, Amount:1, Rarity:VERY_RARE>
<id:1157, Amount:1, Rarity:VERY_RARE>
<id:1193, Amount:1, Rarity:VERY_RARE>
<id:1191, Amount:1, Rarity:VERY_RARE>
<id:1081, Amount:1, Rarity:VERY_RARE>
<id:526, Amount:1, Rarity:VERY_RARE>
<id:9418, Amount:2, Rarity:VERY_RARE>
<id:9145, Amount:5, Rarity:VERY_RARE>
<id:2355, Amount:2, Rarity:VERY_RARE>
<id:2362, Amount:1, Rarity:VERY_RARE>
<id:2364, Amount:1, Rarity:VERY_RARE>
<id:857, Amount:1, Rarity:VERY_RARE>
}

NPC:803 {
<id:526, Amount:1, Rarity:ALWAYS>
}

NPC:837 {
<id:526, Amount:1, Rarity:ALWAYS>
}

NPC:839 {
<id:2859, Amount:1, Rarity:ALWAYS>
}

NPC:840 {
<id:526, Amount:1, Rarity:ALWAYS>
<id:1861, Amount:1, Rarity:ALWAYS>
}

NPC:842 {
<id:1267, Amount:1, Rarity:ALWAYS>
}

NPC:852 {
<id:532, Amount:1, Rarity:ALWAYS>
<id:5292, Amount:1, Rarity:VERY_RARE>
<id:5294, Amount:1, Rarity:VERY_RARE>
<id:5311, Amount:1, Rarity:VERY_RARE>
<id:5106, Amount:1, Rarity:VERY_RARE>
<id:5100, Amount:1, Rarity:VERY_RARE>
<id:5321, Amount:1, Rarity:VERY_RARE>
<id:5302, Amount:1, Rarity:VERY_RARE>
<id:5304, Amount:1, Rarity:VERY_RARE>
<id:21621, Amount:1, Rarity:VERY_RARE>
<id:5296, Amount:1, Rarity:VERY_RARE>
}

NPC:870 {
<id:532, Amount:1, Rarity:ALWAYS>
<id:5294, Amount:1, Rarity:COMMON>
<id:5323, Amount:1, Rarity:COMMON>
<id:5293, Amount:1, Rarity:COMMON>
<id:5292, Amount:1, Rarity:COMMON>
<id:5100, Amount:1, Rarity:UNCOMMON>
<id:5104, Amount:1, Rarity:UNCOMMON>
<id:12176, Amount:1, Rarity:UNCOMMON>
<id:5295, Amount:1, Rarity:RARE>
<id:5300, Amount:1, Rarity:VERY_RARE>
<id:5321, Amount:1, Rarity:VERY_RARE>
}

NPC:877 {
<id:556, Amount:8, Rarity:VERY_RARE>
<id:565, Amount:2, Rarity:VERY_RARE>
<id:562, Amount:3, Rarity:VERY_RARE>
<id:557, Amount:4, Rarity:VERY_RARE>
<id:554, Amount:6, Rarity:VERY_RARE>
<id:882, Amount:4, Rarity:VERY_RARE>
<id:886, Amount:2, Rarity:VERY_RARE>
<id:1295, Amount:1, Rarity:VERY_RARE>
<id:526, Amount:1, Rarity:VERY_RARE>
<id:995, Amount:6, Rarity:VERY_RARE>
<id:440, Amount:1, Rarity:VERY_RARE>
<id:1448, Amount:1, Rarity:VERY_RARE>
}

NPC:878 {
<id:526, Amount:1, Rarity:ALWAYS>
<id:995, Amount:6, Rarity:COMMON>
<id:554, Amount:6, Rarity:RARE>
<id:1295, Amount:1, Rarity:VERY_RARE>
<id:526, Amount:1, Rarity:VERY_RARE>
<id:526, Amount:1, Rarity:VERY_RARE>
<id:556, Amount:8, Rarity:VERY_RARE>
<id:562, Amount:3, Rarity:VERY_RARE>
<id:561, Amount:2, Rarity:VERY_RARE>
<id:565, Amount:2, Rarity:VERY_RARE>
<id:882, Amount:4, Rarity:VERY_RARE>
<id:886, Amount:2-8, Rarity:VERY_RARE>
<id:1448, Amount:1, Rarity:VERY_RARE>
<id:440, Amount:1, Rarity:VERY_RARE>
}

NPC:894 {
<id:526, Amount:1, Rarity:ALWAYS>
}

NPC:931 {
<id:526, Amount:1, Rarity:ALWAYS>
}

NPC:941 {
<id:536, Amount:1, Rarity:ALWAYS>
<id:1753, Amount:1, Rarity:ALWAYS>
<id:1157, Amount:1, Rarity:COMMON>
<id:1069, Amount:1, Rarity:COMMON>
<id:1365, Amount:1, Rarity:COMMON>
<id:1355, Amount:1, Rarity:COMMON>
<id:555, Amount:75, Rarity:COMMON>
<id:554, Amount:37, Rarity:COMMON>
<id:561, Amount:15-75, Rarity:COMMON>
<id:563, Amount:3, Rarity:COMMON>
<id:209, Amount:1, Rarity:COMMON>
<id:205, Amount:1, Rarity:COMMON>
<id:995, Amount:11-440, Rarity:COMMON>
<id:365, Amount:1, Rarity:COMMON>
<id:1197, Amount:1, Rarity:UNCOMMON>
<id:526, Amount:1, Rarity:UNCOMMON>
<id:1243, Amount:1, Rarity:UNCOMMON>
<id:1213, Amount:1, Rarity:UNCOMMON>
<id:199, Amount:1, Rarity:UNCOMMON>
<id:211, Amount:1, Rarity:UNCOMMON>
<id:215, Amount:1, Rarity:UNCOMMON>
<id:201, Amount:1, Rarity:UNCOMMON>
<id:203, Amount:1, Rarity:UNCOMMON>
<id:207, Amount:1, Rarity:UNCOMMON>
<id:213, Amount:1, Rarity:UNCOMMON>
<id:2485, Amount:1, Rarity:UNCOMMON>
<id:217, Amount:1, Rarity:UNCOMMON>
<id:449, Amount:1, Rarity:UNCOMMON>
<id:1161, Amount:1, Rarity:RARE>
<id:830, Amount:1-5, Rarity:RARE>
<id:1163, Amount:1, Rarity:VERY_RARE>
}

NPC:950 {
<id:526, Amount:1, Rarity:ALWAYS>
<id:2134, Amount:1, Rarity:ALWAYS>
}

NPC:951 {
<id:526, Amount:1, Rarity:ALWAYS>
<id:2138, Amount:1, Rarity:ALWAYS>
<id:314, Amount:5-15, Rarity:COMMON>
}

NPC:978 {
<id:526, Amount:1, Rarity:ALWAYS>
}

NPC:987 {
<id:526, Amount:1, Rarity:ALWAYS>
<id:237, Amount:1, Rarity:ALWAYS>
<id:1523, Amount:1, Rarity:UNCOMMON>
}

NPC:988 {
<id:526, Amount:1, Rarity:ALWAYS>
<id:1157, Amount:1, Rarity:VERY_RARE>
<id:1295, Amount:1, Rarity:VERY_RARE>
<id:1281, Amount:1, Rarity:VERY_RARE>
<id:555, Amount:30, Rarity:VERY_RARE>
<id:995, Amount:1, Rarity:VERY_RARE>
<id:2351, Amount:1, Rarity:VERY_RARE>
<id:2353, Amount:1, Rarity:VERY_RARE>
}

NPC:989 {
<id:526, Amount:1, Rarity:ALWAYS>
<id:1281, Amount:1, Rarity:VERY_RARE>
<id:1295, Amount:1, Rarity:VERY_RARE>
<id:1157, Amount:1, Rarity:VERY_RARE>
<id:199, Amount:1, Rarity:VERY_RARE>
<id:201, Amount:1, Rarity:VERY_RARE>
<id:203, Amount:1, Rarity:VERY_RARE>
<id:205, Amount:1, Rarity:VERY_RARE>
<id:207, Amount:1, Rarity:VERY_RARE>
<id:209, Amount:1, Rarity:VERY_RARE>
<id:211, Amount:1, Rarity:VERY_RARE>
<id:213, Amount:1, Rarity:VERY_RARE>
<id:215, Amount:1, Rarity:VERY_RARE>
<id:2485, Amount:1, Rarity:VERY_RARE>
<id:217, Amount:1, Rarity:VERY_RARE>
<id:995, Amount:1, Rarity:VERY_RARE>
<id:1623, Amount:1, Rarity:VERY_RARE>
<id:555, Amount:30, Rarity:VERY_RARE>
<id:2351, Amount:1, Rarity:VERY_RARE>
<id:2353, Amount:1, Rarity:VERY_RARE>
}

NPC:990 {
<id:526, Amount:1, Rarity:ALWAYS>
<id:1157, Amount:1, Rarity:VERY_RARE>
<id:1295, Amount:1, Rarity:VERY_RARE>
<id:1281, Amount:1, Rarity:VERY_RARE>
<id:555, Amount:30, Rarity:VERY_RARE>
<id:995, Amount:1, Rarity:VERY_RARE>
<id:2351, Amount:1, Rarity:VERY_RARE>
<id:2353, Amount:1, Rarity:VERY_RARE>
<id:2359, Amount:1, Rarity:VERY_RARE>
}

NPC:998 {
<id:592, Amount:1, Rarity:ALWAYS>
}

NPC:999 {
<id:592, Amount:1, Rarity:ALWAYS>
}

NPC:1000 {
<id:592, Amount:1, Rarity:ALWAYS>
}

NPC:1002 {
<id:526, Amount:1, Rarity:ALWAYS>
<id:1033, Amount:1, Rarity:ALWAYS>
<id:1033, Amount:1, Rarity:ALWAYS>
}

NPC:1004 {
<id:995, Amount:2, Rarity:COMMON>
<id:1440, Amount:1, Rarity:COMMON>
<id:2307, Amount:1, Rarity:COMMON>
<id:558, Amount:1, Rarity:COMMON>
<id:554, Amount:4, Rarity:UNCOMMON>
<id:557, Amount:4, Rarity:UNCOMMON>
<id:877, Amount:4, Rarity:UNCOMMON>
<id:1965, Amount:1, Rarity:UNCOMMON>
<id:229, Amount:1, Rarity:UNCOMMON>
<id:839, Amount:1, Rarity:RARE>
}

NPC:1007 {
<id:526, Amount:1, Rarity:ALWAYS>
<id:556, Amount:60-192, Rarity:COMMON>
<id:557, Amount:79-107, Rarity:COMMON>
<id:554, Amount:51-189, Rarity:COMMON>
<id:555, Amount:86-146, Rarity:COMMON>
<id:995, Amount:77-240, Rarity:COMMON>
<id:1397, Amount:1, Rarity:UNCOMMON>
<id:1399, Amount:1, Rarity:UNCOMMON>
